,date,geoId,cases_per_100khab,deaths_per_100khab,first_dose_100khab,second_dose_100khab,cmltve_cases,cmltve_deaths,cmltve_first_dose,cmltve_second_dose
70,2020-01-04,FR,0.8972044890646221,0.31491283391009917,0.0,0.0,8.184762805870973,1.0710007228734977,0.0,0.0
71,2020-01-04,HR,0.22177511264327593,0.1478500750955173,0.0,0.0,2.6366596725367257,0.1478500750955173,0.0,0.0
72,2020-01-04,HU,0.9007601801766022,0.11259502252207527,0.0,0.0,1.238545247742828,0.1535386670755572,0.0,0.0
73,2020-01-04,IE,4.451660207394993,0.6647275422807004,0.0,0.0,8.722031085077068,0.9467331662785733,0.0,0.0
74,2020-01-04,IS,0.0,0.0,0.0,0.0,13.45658466388747,0.0,0.0,0.0
75,2020-01-04,IT,3.294686410238457,0.4510283177374783,0.0,0.0,12.26159883871442,1.6783618812461552,0.0,0.0
76,2020-01-04,LI,0.0,0.0,0.0,0.0,10.323379874570936,0.0,0.0,0.0
77,2020-01-04,LT,0.1431593112605535,0.03578982781513838,0.0,0.0,2.7558167417656554,0.03578982781513838,0.0,0.0
78,2020-01-04,LU,1.118017977729082,0.1597168539612974,0.0,0.0,20.124323599123475,0.3194337079225948,0.0,0.0
79,2020-01-04,LV,0.629037965062183,0.0,0.0,0.0,3.145189825310915,0.0,0.0,0.0
80,2020-01-04,MT,0.3886785705956888,0.0,0.0,0.0,4.081124991254732,0.0,0.0,0.0
81,2020-01-04,NL,2.7459294324858963,0.5744622243694344,0.0,0.0,8.553742520860878,1.3442416050244765,0.0,0.0
82,2020-01-04,NO,0.8011058987476665,0.037260739476635656,0.0,0.0,4.676222804317774,0.07452147895327131,0.0,0.0
83,2020-01-04,PL,0.6006617079056933,0.0184413682251748,0.0,0.0,1.2408406334367612,0.04478617997542451,0.0,0.0
84,2020-01-04,PT,2.865215689066405,0.1748267200108315,0.0,0.0,10.712992898441506,0.4370668000270787,0.0,0.0
85,2020-01-04,RO,1.6917726766606458,0.13968765220133772,0.0,0.0,2.80410027752315,0.19142381968331465,0.0,0.0
86,2020-01-04,SE,5.151250693651733,0.7552585603474344,0.0,0.0,9.857092492739593,1.2684470693014602,0.0,0.0
87,2020-01-04,SI,0.23856543921567316,0.09542617568626928,0.0,0.0,2.862785270588078,0.19085235137253856,0.0,0.0
88,2020-01-04,SK,0.07328862360850097,0.018322155902125242,0.0,0.0,0.5496646770637572,0.018322155902125242,0.0,0.0
89,2020-01-11,AT,0.2134576270881773,0.011234611952009333,0.0,0.0,6.841878678773682,0.16851917928014,0.0,0.0
90,2020-01-11,BE,0.5120443239452755,0.18225306445509803,0.0,0.0,15.890731477013551,3.089623378381662,0.0,0.0
91,2020-01-11,BG,0.27332301227277866,0.05754168679426919,0.0,0.0,1.481698434952432,0.12946879528710567,0.0,0.0
92,2020-01-11,CY,0.5630598926807845,0.0,0.0,0.0,7.882838497530982,0.1126119785361569,0.0,0.0
93,2020-01-11,CZ,0.31793710437286016,0.018702182610168247,0.0,0.0,3.51601033071163,0.16831964349151424,0.0,0.0
94,2020-01-11,DE,0.16472937110618693,0.006012020843291494,0.0,0.0,8.834063427132522,0.5158313883544102,0.0,0.0
95,2020-01-11,DK,0.5152193211367181,0.03434795474244787,0.0,0.0,5.375454917193092,0.4121754569093745,0.0,0.0
96,2020-01-11,EE,0.0,0.0,0.0,0.0,6.245409999879606,0.15049180722601463,0.0,0.0
97,2020-01-11,EL,0.018659214176524563,0.037318428353049125,0.0,0.0,1.1755304931210473,0.04664803544131141,0.0,0.0
98,2020-01-11,ES,0.8366324327661261,0.07394478572427883,0.0,0.0,15.344599391869632,2.336655228887211,0.0,0.0
99,2020-01-11,FI,0.3076760468044042,0.0,0.0,0.0,3.9092956535147825,0.10859154593096618,0.0,0.0
100,2020-01-11,FR,0.5020780087811958,0.046048574769872994,0.0,0.0,8.686840814652168,1.1170492976433706,0.0,0.0
101,2020-01-11,HR,0.0,0.0,0.0,0.0,2.6366596725367257,0.1478500750955173,0.0,0.0
102,2020-01-11,HU,0.16377457821392769,0.01023591113837048,0.0,0.0,1.4023198259567557,0.16377457821392766,0.0,0.0
103,2020-01-11,IE,1.4503146377033462,-0.02014325885699092,0.0,0.0,10.172345722780415,0.9265899074215824,0.0,0.0
104,2020-01-11,IS,0.0,0.0,0.0,0.0,13.45658466388747,0.0,0.0,0.0
105,2020-01-11,IT,0.2984499648969187,0.1006011117630063,0.0,0.0,12.56004880361134,1.7789629930091615,0.0,0.0
106,2020-01-11,LI,0.0,0.0,0.0,0.0,10.323379874570936,0.0,0.0,0.0
107,2020-01-11,LT,0.10736948344541514,0.0,0.0,0.0,2.8631862252110705,0.03578982781513838,0.0,0.0
108,2020-01-11,LU,0.1597168539612974,0.0,0.0,0.0,20.28404045308477,0.3194337079225948,0.0,0.0
109,2020-01-11,LV,0.0,0.0,0.0,0.0,3.145189825310915,0.0,0.0,0.0
110,2020-01-11,MT,0.1943392852978444,0.0,0.0,0.0,4.275464276552576,0.0,0.0,0.0
111,2020-01-11,NL,0.5974407133442118,0.03446773346216606,0.0,0.0,9.151183234205089,1.3787093384866427,0.0,0.0
112,2020-01-11,NO,0.1304125881682248,0.0,0.0,0.0,4.806635392485999,0.07452147895327131,0.0,0.0
113,2020-01-11,PL,0.998468365334464,0.02634481175024971,0.0,0.0,2.239308998771225,0.07113099172567422,0.0,0.0
114,2020-01-11,PT,1.942519111231461,0.13597633778620224,0.0,0.0,12.655512009672966,0.573043137813281,0.0,0.0
115,2020-01-11,RO,0.7294799614958747,0.05173616748197693,0.0,0.0,3.5335802390190247,0.24315998716529158,0.0,0.0
116,2020-01-11,SE,6.274455732117148,0.3776292801737172,0.0,0.0,16.13154822485674,1.6460763494751776,0.0,0.0
117,2020-01-11,SI,0.09542617568626928,0.04771308784313464,0.0,0.0,2.958211446274347,0.2385654392156732,0.0,0.0
118,2020-01-11,SK,0.0,0.0,0.0,0.0,0.5496646770637572,0.018322155902125242,0.0,0.0
119,2020-01-11,AT,1.0672881354408867,0.0,0.0,0.0,7.909166814214569,0.16851917928014,0.0,0.0
120,2020-01-11,BE,1.1716268429256302,0.026036152065014008,0.0,0.0,17.062358319939182,3.115659530446676,0.0,0.0
121,2020-01-11,BG,2.373594580263604,0.10069795188997109,0.0,0.0,3.855293015216036,0.23016674717707675,0.0,0.0
122,2020-01-11,CY,0.1126119785361569,0.0,0.0,0.0,7.995450476067139,0.1126119785361569,0.0,0.0
123,2020-01-11,CZ,0.8509493087626553,0.0,0.0,0.0,4.366959639474286,0.16831964349151424,0.0,0.0
124,2020-01-11,DE,0.5795588092933001,0.006012020843291494,0.0,0.0,9.413622236425821,0.5218434091977017,0.0,0.0
125,2020-01-11,DK,0.44652341165182236,0.017173977371223934,0.0,0.0,5.821978328844914,0.42934943428059846,0.0,0.0
126,2020-01-11,EE,0.07524590361300731,0.0,0.0,0.0,6.3206559034926135,0.15049180722601463,0.0,0.0
127,2020-01-11,EL,0.21458096303003246,0.0,0.0,0.0,1.3901114561510797,0.04664803544131141,0.0,0.0
128,2020-01-11,ES,1.1746657389342579,0.021127081635508235,0.0,0.0,16.51926513080389,2.357782310522719,0.0,0.0
129,2020-01-11,FI,0.03619718197698873,0.0,0.0,0.0,3.945492835491771,0.10859154593096618,0.0,0.0
130,2020-01-11,FR,1.3636319883465615,0.02673788212444238,0.0,0.0,10.05047280299873,1.143787179767813,0.0,0.0
131,2020-01-11,HR,1.330650675859656,0.024641679182586217,0.0,0.0,3.9673103483963814,0.17249175427810354,0.0,0.0
132,2020-01-11,HU,0.02047182227674096,0.01023591113837048,0.0,0.0,1.4227916482334968,0.17401048935229813,0.0,0.0
133,2020-01-11,IE,0.08057303542796368,0.04028651771398184,0.0,0.0,10.252918758208379,0.9668764251355643,0.0,0.0
134,2020-01-11,IS,0.54924835362806,0.0,0.0,0.0,14.005833017515531,0.0,0.0,0.0
135,2020-01-11,IT,0.3051567056811192,0.03521038911705221,0.0,0.0,12.865205509292458,1.8141733821262136,0.0,0.0
136,2020-01-11,LI,0.0,0.0,0.0,0.0,10.323379874570936,0.0,0.0,0.0
137,2020-01-11,LT,0.1431593112605535,0.03578982781513838,0.0,0.0,3.006345536471624,0.07157965563027675,0.0,0.0
138,2020-01-11,LU,7.985842698064871,0.0,0.0,0.0,28.269883151149642,0.3194337079225948,0.0,0.0
139,2020-01-11,LV,0.15725949126554575,0.0,0.0,0.0,3.302449316576461,0.0,0.0,0.0
140,2020-01-11,MT,0.1943392852978444,0.0,0.0,0.0,4.46980356185042,0.0,0.0,0.0
141,2020-01-11,NL,0.3561665791090493,0.01723386673108303,0.0,0.0,9.507349813314137,1.3959432052177256,0.0,0.0
142,2020-01-11,NO,0.14904295790654262,0.0,0.0,0.0,4.9556783503925415,0.07452147895327131,0.0,0.0
143,2020-01-11,PL,1.0063718088595388,0.0368827364503496,0.0,0.0,3.245680807630764,0.10801372817602381,0.0,0.0
144,2020-01-11,PT,3.4188336357673714,0.029137786668471916,0.0,0.0,16.07434564544034,0.6021809244817529,0.0,0.0
145,2020-01-11,RO,1.6865990599124479,0.08277786797116309,0.0,0.0,5.220179298931472,0.3259378551364547,0.0,0.0
146,2020-01-11,SE,6.632719408179392,0.1452420308360451,0.0,0.0,22.764267633036134,1.7913183803112227,0.0,0.0
147,2020-01-11,SI,1.0019748447058274,0.0,0.0,0.0,3.9601862909801744,0.2385654392156732,0.0,0.0
148,2020-01-11,SK,0.23818802672762815,0.0,0.0,0.0,0.7878527037913854,0.018322155902125242,0.0,0.0
149,2020-01-11,AT,0.6965459410245787,0.0,0.0,0.0,8.605712755239146,0.16851917928014,0.0,0.0
150,2020-01-11,BE,2.681723662696443,0.008678717355004669,0.0,0.0,19.744081982635624,3.1243382478016803,0.0,0.0
151,2020-01-11,BG,2.1002715679908257,0.1294687952871057,0.0,0.0,5.955564583206861,0.35963554246418244,0.0,0.0
152,2020-01-11,CY,1.126119785361569,0.0,0.0,0.0,9.121570261428708,0.1126119785361569,0.0,0.0
153,2020-01-11,CZ,1.1688864131355152,0.018702182610168247,0.0,0.0,5.5358460526098,0.1870218261016825,0.0,0.0
154,2020-01-11,DE,0.6745487386173056,0.001202404168658299,0.0,0.0,10.088170975043127,0.5230458133663599,0.0,0.0
155,2020-01-11,DK,0.0,0.0,0.0,0.0,5.821978328844914,0.42934943428059846,0.0,0.0
156,2020-01-11,EE,0.5267213252910512,0.0,0.0,0.0,6.847377228783665,0.15049180722601463,0.0,0.0
157,2020-01-11,EL,1.0262567797088509,0.0,0.0,0.0,2.4163682358599305,0.04664803544131141,0.0,0.0
158,2020-01-11,ES,7.612087513273617,0.025352497962609882,0.0,0.0,24.13135264407751,2.383134808485329,0.0,0.0
