,dateRep,year_week,geoId,cases_per_100khab,deaths_per_100khab,cmltve_cases,cmltve_deaths
61,2020-01-05,2020-00,BG,0.6761148198326631,0.0431562650957019,1.2083754226796533,0.07192710849283648
62,2020-01-05,2020-00,CY,0.7882838497530983,0.0,7.319778604850198,0.1126119785361569
63,2020-01-05,2020-00,CZ,0.5236611130847109,0.07480873044067299,3.19807322633877,0.14961746088134598
64,2020-01-05,2020-00,DE,1.1050094309969767,0.05771540009559835,8.669334056026335,0.5098193675111188
65,2020-01-05,2020-00,DK,0.0,0.0,4.8602355960563735,0.3778275021669266
66,2020-01-05,2020-00,EE,0.3762295180650365,0.0,6.245409999879606,0.15049180722601463
67,2020-01-05,2020-00,EL,0.19592174885350788,0.0,1.1568712789445228,0.009329607088262281
68,2020-01-05,2020-00,ES,1.5274880022472455,0.37183663678494494,14.507966959103506,2.262710443162932
69,2020-01-05,2020-00,FI,0.8687323674477294,0.03619718197698873,3.6016196067103783,0.10859154593096618
70,2020-01-05,2020-00,FR,0.8972044890646221,0.31491283391009917,8.184762805870973,1.0710007228734977
71,2020-01-05,2020-00,HR,0.22177511264327593,0.1478500750955173,2.6366596725367257,0.1478500750955173
72,2020-01-05,2020-00,HU,0.9007601801766022,0.11259502252207527,1.238545247742828,0.1535386670755572
73,2020-01-05,2020-00,IE,4.451660207394993,0.6647275422807004,8.722031085077068,0.9467331662785733
74,2020-01-05,2020-00,IS,0.0,0.0,13.45658466388747,0.0
75,2020-01-05,2020-00,IT,3.294686410238457,0.4510283177374783,12.26159883871442,1.6783618812461552
76,2020-01-05,2020-00,LI,0.0,0.0,10.323379874570936,0.0
77,2020-01-05,2020-00,LT,0.1431593112605535,0.03578982781513838,2.7558167417656554,0.03578982781513838
78,2020-01-05,2020-00,LU,1.118017977729082,0.1597168539612974,20.124323599123475,0.3194337079225948
79,2020-01-05,2020-00,LV,0.629037965062183,0.0,3.145189825310915,0.0
80,2020-01-05,2020-00,MT,0.3886785705956888,0.0,4.081124991254732,0.0
81,2020-01-05,2020-00,NL,2.7459294324858963,0.5744622243694344,8.553742520860878,1.3442416050244765
82,2020-01-05,2020-00,NO,0.8011058987476665,0.037260739476635656,4.676222804317774,0.07452147895327131
83,2020-01-05,2020-00,PL,0.6006617079056933,0.0184413682251748,1.2408406334367612,0.04478617997542451
84,2020-01-05,2020-00,PT,2.865215689066405,0.1748267200108315,10.712992898441506,0.4370668000270787
85,2020-01-05,2020-00,RO,1.6917726766606458,0.13968765220133772,2.80410027752315,0.19142381968331465
86,2020-01-05,2020-00,SE,5.151250693651733,0.7552585603474344,9.857092492739593,1.2684470693014602
87,2020-01-05,2020-00,SI,0.23856543921567316,0.09542617568626928,2.862785270588078,0.19085235137253856
88,2020-01-05,2020-00,SK,0.07328862360850097,0.018322155902125242,0.5496646770637572,0.018322155902125242
89,2020-01-06,2020-01,AT,0.2134576270881773,0.011234611952009333,6.841878678773682,0.16851917928014
90,2020-01-06,2020-01,BE,0.5120443239452755,0.18225306445509803,15.890731477013551,3.089623378381662
91,2020-01-06,2020-01,BG,0.27332301227277866,0.05754168679426919,1.481698434952432,0.12946879528710567
92,2020-01-06,2020-01,CY,0.5630598926807845,0.0,7.882838497530982,0.1126119785361569
93,2020-01-06,2020-01,CZ,0.31793710437286016,0.018702182610168247,3.51601033071163,0.16831964349151424
94,2020-01-06,2020-01,DE,0.16472937110618693,0.006012020843291494,8.834063427132522,0.5158313883544102
95,2020-01-06,2020-01,DK,0.5152193211367181,0.03434795474244787,5.375454917193092,0.4121754569093745
96,2020-01-06,2020-01,EE,0.0,0.0,6.245409999879606,0.15049180722601463
97,2020-01-06,2020-01,EL,0.018659214176524563,0.037318428353049125,1.1755304931210473,0.04664803544131141
98,2020-01-06,2020-01,ES,0.8366324327661261,0.07394478572427883,15.344599391869632,2.336655228887211
99,2020-01-06,2020-01,FI,0.3076760468044042,0.0,3.9092956535147825,0.10859154593096618
100,2020-01-06,2020-01,FR,0.5020780087811958,0.046048574769872994,8.686840814652168,1.1170492976433706
101,2020-01-06,2020-01,HR,0.0,0.0,2.6366596725367257,0.1478500750955173
102,2020-01-06,2020-01,HU,0.16377457821392769,0.01023591113837048,1.4023198259567557,0.16377457821392766
103,2020-01-06,2020-01,IE,1.4503146377033462,-0.02014325885699092,10.172345722780415,0.9265899074215824
104,2020-01-06,2020-01,IS,0.0,0.0,13.45658466388747,0.0
105,2020-01-06,2020-01,IT,0.2984499648969187,0.1006011117630063,12.56004880361134,1.7789629930091615
106,2020-01-06,2020-01,LI,0.0,0.0,10.323379874570936,0.0
107,2020-01-06,2020-01,LT,0.10736948344541514,0.0,2.8631862252110705,0.03578982781513838
108,2020-01-06,2020-01,LU,0.1597168539612974,0.0,20.28404045308477,0.3194337079225948
109,2020-01-06,2020-01,LV,0.0,0.0,3.145189825310915,0.0
110,2020-01-06,2020-01,MT,0.1943392852978444,0.0,4.275464276552576,0.0
111,2020-01-06,2020-01,NL,0.5974407133442118,0.03446773346216606,9.151183234205089,1.3787093384866427
112,2020-01-06,2020-01,NO,0.1304125881682248,0.0,4.806635392485999,0.07452147895327131
113,2020-01-06,2020-01,PL,0.998468365334464,0.02634481175024971,2.239308998771225,0.07113099172567422
114,2020-01-06,2020-01,PT,1.942519111231461,0.13597633778620224,12.655512009672966,0.573043137813281
115,2020-01-06,2020-01,RO,0.7294799614958747,0.05173616748197693,3.5335802390190247,0.24315998716529158
116,2020-01-06,2020-01,SE,6.274455732117148,0.3776292801737172,16.13154822485674,1.6460763494751776
117,2020-01-06,2020-01,SI,0.09542617568626928,0.04771308784313464,2.958211446274347,0.2385654392156732
118,2020-01-06,2020-01,SK,0.0,0.0,0.5496646770637572,0.018322155902125242
119,2020-01-07,2020-01,AT,1.0672881354408867,0.0,7.909166814214569,0.16851917928014
120,2020-01-07,2020-01,BE,1.1716268429256302,0.026036152065014008,17.062358319939182,3.115659530446676
121,2020-01-07,2020-01,BG,2.373594580263604,0.10069795188997109,3.855293015216036,0.23016674717707675
122,2020-01-07,2020-01,CY,0.1126119785361569,0.0,7.995450476067139,0.1126119785361569
123,2020-01-07,2020-01,CZ,0.8509493087626553,0.0,4.366959639474286,0.16831964349151424
124,2020-01-07,2020-01,DE,0.5795588092933001,0.006012020843291494,9.413622236425821,0.5218434091977017
125,2020-01-07,2020-01,DK,0.44652341165182236,0.017173977371223934,5.821978328844914,0.42934943428059846
126,2020-01-07,2020-01,EE,0.07524590361300731,0.0,6.3206559034926135,0.15049180722601463
127,2020-01-07,2020-01,EL,0.21458096303003246,0.0,1.3901114561510797,0.04664803544131141
128,2020-01-07,2020-01,ES,1.1746657389342579,0.021127081635508235,16.51926513080389,2.357782310522719
129,2020-01-07,2020-01,FI,0.03619718197698873,0.0,3.945492835491771,0.10859154593096618
130,2020-01-07,2020-01,FR,1.3636319883465615,0.02673788212444238,10.05047280299873,1.143787179767813
131,2020-01-07,2020-01,HR,1.330650675859656,0.024641679182586217,3.9673103483963814,0.17249175427810354
132,2020-01-07,2020-01,HU,0.02047182227674096,0.01023591113837048,1.4227916482334968,0.17401048935229813
133,2020-01-07,2020-01,IE,0.08057303542796368,0.04028651771398184,10.252918758208379,0.9668764251355643
134,2020-01-07,2020-01,IS,0.54924835362806,0.0,14.005833017515531,0.0
135,2020-01-07,2020-01,IT,0.3051567056811192,0.03521038911705221,12.865205509292458,1.8141733821262136
136,2020-01-07,2020-01,LI,0.0,0.0,10.323379874570936,0.0
137,2020-01-07,2020-01,LT,0.1431593112605535,0.03578982781513838,3.006345536471624,0.07157965563027675
138,2020-01-07,2020-01,LU,7.985842698064871,0.0,28.269883151149642,0.3194337079225948
139,2020-01-07,2020-01,LV,0.15725949126554575,0.0,3.302449316576461,0.0
140,2020-01-07,2020-01,MT,0.1943392852978444,0.0,4.46980356185042,0.0
141,2020-01-07,2020-01,NL,0.3561665791090493,0.01723386673108303,9.507349813314137,1.3959432052177256
142,2020-01-07,2020-01,NO,0.14904295790654262,0.0,4.9556783503925415,0.07452147895327131
143,2020-01-07,2020-01,PL,1.0063718088595388,0.0368827364503496,3.245680807630764,0.10801372817602381
144,2020-01-07,2020-01,PT,3.4188336357673714,0.029137786668471916,16.07434564544034,0.6021809244817529
145,2020-01-07,2020-01,RO,1.6865990599124479,0.08277786797116309,5.220179298931472,0.3259378551364547
146,2020-01-07,2020-01,SE,6.632719408179392,0.1452420308360451,22.764267633036134,1.7913183803112227
147,2020-01-07,2020-01,SI,1.0019748447058274,0.0,3.9601862909801744,0.2385654392156732
148,2020-01-07,2020-01,SK,0.23818802672762815,0.0,0.7878527037913854,0.018322155902125242
149,2020-01-08,2020-01,AT,0.6965459410245787,0.0,8.605712755239146,0.16851917928014
150,2020-01-08,2020-01,BE,2.681723662696443,0.008678717355004669,19.744081982635624,3.1243382478016803
151,2020-01-08,2020-01,BG,2.1002715679908257,0.1294687952871057,5.955564583206861,0.35963554246418244
152,2020-01-08,2020-01,CY,1.126119785361569,0.0,9.121570261428708,0.1126119785361569
153,2020-01-08,2020-01,CZ,1.1688864131355152,0.018702182610168247,5.5358460526098,0.1870218261016825
154,2020-01-08,2020-01,DE,0.6745487386173056,0.001202404168658299,10.088170975043127,0.5230458133663599
155,2020-01-08,2020-01,DK,0.0,0.0,5.821978328844914,0.42934943428059846
156,2020-01-08,2020-01,EE,0.5267213252910512,0.0,6.847377228783665,0.15049180722601463
157,2020-01-08,2020-01,EL,1.0262567797088509,0.0,2.4163682358599305,0.04664803544131141
158,2020-01-08,2020-01,ES,7.612087513273617,0.025352497962609882,24.13135264407751,2.383134808485329
159,2020-01-08,2020-01,FI,0.27147886482741546,0.0,4.216971700319187,0.10859154593096618
160,2020-01-08,2020-01,FR,2.418292894366233,0.008912627374814127,12.468765697364963,1.152699807142627
161,2020-01-08,2020-01,HR,2.119184409702415,0.0,6.086494758098796,0.17249175427810354
162,2020-01-08,2020-01,HU,0.21495413390578008,0.01023591113837048,1.637745782139277,0.1842464004906686
163,2020-01-08,2020-01,IE,0.8863033897076005,0.0,11.13922214791598,0.9668764251355643
164,2020-01-08,2020-01,IS,3.8447384753964204,0.0,17.850571492911953,0.0
165,2020-01-08,2020-01,IT,0.49462213283478107,0.008383425980250526,13.35982764212724,1.822556808106464
166,2020-01-08,2020-01,LI,0.0,0.0,10.323379874570936,0.0
167,2020-01-08,2020-01,LT,0.6442169006724909,0.0,3.650562437144115,0.07157965563027675
168,2020-01-08,2020-01,LU,7.666408990142275,0.1597168539612974,35.936292141291915,0.47915056188389216
169,2020-01-08,2020-01,LV,0.3669388129529401,0.0,3.669388129529401,0.0
170,2020-01-08,2020-01,MT,4.0811249912547325,0.0,8.550928553105152,0.0
171,2020-01-08,2020-01,NL,2.4759321870322624,0.005744622243694344,11.9832820003464,1.40168782746142
172,2020-01-08,2020-01,NO,0.2608251763364496,0.0,5.216503526728991,0.07452147895327131
173,2020-01-08,2020-01,PL,1.7334886131664309,0.013172405875124854,4.979169420797195,0.12118613405114867
174,2020-01-08,2020-01,PT,2.3115977423654384,0.01942519111231461,18.385943387805778,0.6216061155940675
175,2020-01-08,2020-01,RO,6.337680516542173,0.18625020293511696,11.557859815473645,0.5121880580715716
176,2020-01-08,2020-01,SE,2.9338890228881107,0.01936560411147268,25.698156655924244,1.8106839844226954
177,2020-01-08,2020-01,SI,0.4294177905882117,0.0,4.389604081568386,0.2385654392156732
178,2020-01-08,2020-01,SK,0.1282550913148767,0.0,0.9161077951062621,0.018322155902125242
179,2020-01-09,2020-01,AT,3.2130990182746695,0.011234611952009333,11.818811773513815,0.17975379123214935
180,2020-01-09,2020-01,BE,4.903475305577638,0.026036152065014008,24.647557288213264,3.150374399866694
181,2020-01-09,2020-01,BG,2.7044592793306523,0.23016674717707675,8.660023862537514,0.5898022896412591
182,2020-01-09,2020-01,CY,0.2252239570723138,0.1126119785361569,9.346794218501023,0.2252239570723138
183,2020-01-09,2020-01,CZ,4.647492378626809,0.009351091305084124,10.18333843123661,0.19637291740676663
184,2020-01-09,2020-01,DE,1.5847686942916377,0.003607212505974897,11.672939669334765,0.5266530258723348
185,2020-01-09,2020-01,DK,1.7002237597511698,0.017173977371223934,7.522202088596083,0.4465234116518224
186,2020-01-09,2020-01,EE,1.504918072260146,0.0,8.35229530104381,0.15049180722601463
187,2020-01-09,2020-01,EL,1.931228667270292,0.04664803544131141,4.347596903130222,0.09329607088262282
188,2020-01-09,2020-01,ES,24.133465352241057,0.143664155121456,48.26481799631857,2.526798963606785
189,2020-01-09,2020-01,FI,0.5248591386663366,0.018098590988494364,4.741830838985523,0.12669013691946054
190,2020-01-09,2020-01,FR,7.40045159688733,0.03862138529086122,19.869217294252294,1.1913211924334883
191,2020-01-09,2020-01,HR,3.5730434814750014,0.024641679182586217,9.659538239573799,0.19713343346068976
192,2020-01-09,2020-01,HU,1.2078375143277165,0.01023591113837048,2.8455832964669936,0.19448231162903906
193,2020-01-09,2020-01,IE,4.310657395396057,0.0,15.449879543312036,0.9668764251355643
194,2020-01-09,2020-01,IS,1.3731208840701499,0.0,19.223692376982104,0.0
195,2020-01-09,2020-01,IT,1.6347680661488524,0.013413481568400843,14.994595708276092,1.8359702896748649
196,2020-01-09,2020-01,LI,0.0,0.0,10.323379874570936,0.0
197,2020-01-09,2020-01,LT,1.1094846622692898,0.0,4.760047099413405,0.07157965563027675
198,2020-01-09,2020-01,LU,7.666408990142275,0.0,43.60270113143419,0.47915056188389216
199,2020-01-09,2020-01,LV,0.41935864337478873,0.0,4.08874677290419,0.0
200,2020-01-09,2020-01,MT,5.052821417743954,0.0,13.603749970849105,0.0
201,2020-01-09,2020-01,NL,2.6827385878052583,0.03446773346216606,14.666020588151657,1.436155560923586
202,2020-01-09,2020-01,NO,2.14249251990655,0.0,7.358996046635541,0.07452147895327131
203,2020-01-09,2020-01,PL,1.448964646263734,0.05005514232547445,6.428134067060929,0.17124127637662312
204,2020-01-09,2020-01,PT,2.2436095734723374,0.01942519111231461,20.629552961278115,0.6410313067063822
205,2020-01-09,2020-01,RO,5.447818435852171,0.3104170048918616,17.005678251325815,0.8226050629634332
206,2020-01-09,2020-01,SE,1.655759151530914,0.029048406167209016,27.35391580745516,1.8397323905899043
207,2020-01-09,2020-01,SI,2.6242198313724048,0.0,7.013823912940791,0.2385654392156732
208,2020-01-09,2020-01,SK,0.9710742628126378,0.0,1.8871820579188998,0.018322155902125242
209,2020-01-10,2020-01,AT,8.886578054039381,0.067407671712056,20.705389827553198,0.24716146294420535
210,2020-01-10,2020-01,BE,29.70724950618098,0.13018076032507003,54.35480679439424,3.2805551601917644
211,2020-01-10,2020-01,BG,3.7833659067232,0.1726250603828076,12.443389769260714,0.7624273500240667
212,2020-01-10,2020-01,CY,1.914403635114667,0.0,11.26119785361569,0.2252239570723138
213,2020-01-10,2020-01,CZ,32.75687284170968,0.27118164784743953,42.940211272946286,0.46755456525420613
214,2020-01-10,2020-01,DE,3.5170321933255244,0.03126250838511577,15.18997186266029,0.5579155342574506
215,2020-01-10,2020-01,DK,6.835242993747127,0.017173977371223934,14.357445082343212,0.46369738902304636
216,2020-01-10,2020-01,EE,4.289016505941417,0.07524590361300731,12.641311806985227,0.22573771083902194
217,2020-01-10,2020-01,EL,3.834468513275798,0.018659214176524563,8.18206541640602,0.11195528505914738
218,2020-01-10,2020-01,ES,22.303860082606043,0.2852156020793612,70.56867807892462,2.812014565686146
219,2020-01-10,2020-01,FI,3.4568308788024233,0.03619718197698873,8.198661717787946,0.16288731889644928
220,2020-01-10,2020-01,FR,20.75156740435889,0.09358258743554834,40.62078469861119,1.2849037798690366
221,2020-01-10,2020-01,HR,5.766152928725175,0.09856671673034487,15.425691168298973,0.2957001501910346
222,2020-01-10,2020-01,HU,8.680052645338167,0.16377457821392769,11.52563594180516,0.3582568898429668
223,2020-01-10,2020-01,IE,8.903320414789986,0.04028651771398184,24.353199958102024,1.007162942849546
224,2020-01-10,2020-01,IS,0.0,0.0,19.223692376982104,0.0
225,2020-01-10,2020-01,IT,4.272193879535668,0.04024044470520253,19.26678958781176,1.8762107343800674
226,2020-01-10,2020-01,LI,2.580844968642734,0.0,12.904224843213669,0.0
227,2020-01-10,2020-01,LT,4.831626755043681,0.03578982781513838,9.591673854457085,0.10736948344541514
228,2020-01-10,2020-01,LU,19.645173037239584,0.0,63.247874168673775,0.47915056188389216
229,2020-01-10,2020-01,LV,2.3064725385613376,0.0,6.395219311465528,0.0
230,2020-01-10,2020-01,MT,7.190553556020243,0.1943392852978444,20.79430352686935,0.1943392852978444
231,2020-01-10,2020-01,NL,18.6872561587377,0.07468008916802647,33.35327674688936,1.5108356500916125
232,2020-01-10,2020-01,NO,2.4405784357196354,0.0,9.799574482355176,0.07452147895327131
233,2020-01-10,2020-01,PL,5.182024471274118,0.07903443525074913,11.610158538335046,0.2502757116273723
234,2020-01-10,2020-01,PT,8.294556604958338,0.05827557333694383,28.924109566236453,0.699306880043326
235,2020-01-10,2020-01,RO,10.792164536740387,0.19142381968331465,27.797842788066202,1.0140288826467478
236,2020-01-10,2020-01,SE,6.129213701281103,0.00968280205573634,33.48312950873626,1.8494151926456406
237,2020-01-10,2020-01,SI,11.403427994509178,0.09542617568626928,18.41725190744997,0.33399161490194246
238,2020-01-10,2020-01,SK,12.440743857543039,0.10993293541275144,14.327925915461938,0.12825509131487667
239,2020-01-11,2020-01,AT,50.319826933049804,0.35950758246429865,71.025216760603,0.606669045408504
240,2020-01-11,2020-01,BE,23.094066881667427,1.4319883635757704,77.44887367606167,4.712543523767534
241,2020-01-11,2020-01,BG,17.62214158074494,0.35963554246418244,30.065531350005656,1.1220628924882492
242,2020-01-11,2020-01,CY,22.184559771622908,0.0,33.4457576252386,0.2252239570723138
243,2020-01-11,2020-01,CZ,61.25899913960609,2.0946444523388434,104.19921041255238,2.5621990175930494
244,2020-01-11,2020-01,DE,12.657708683465913,0.2044087086719108,27.847680546126202,0.7623242429293613
245,2020-01-11,2020-01,DK,16.280930547920292,0.03434795474244787,30.638375630263504,0.49804534376549425
246,2020-01-11,2020-01,EE,4.6652460240064535,0.0,17.30655783099168,0.22573771083902194
247,2020-01-11,2020-01,EL,15.655080694104107,0.08396646379436053,23.837146110510126,0.1959217488535079
248,2020-01-11,2020-01,ES,34.22798495768689,0.5662057878316207,104.7966630366115,3.378220353517767
249,2020-01-11,2020-01,FI,2.7328872392626486,0.0,10.931548957050595,0.16288731889644928
250,2020-01-11,2020-01,FR,68.76092019669099,0.34313615393034386,109.38170489530218,1.6280399337993805
251,2020-01-11,2020-01,HR,53.694218938855364,0.39426686692137947,69.11991010715434,0.6899670171124141
252,2020-01-11,2020-01,HU,39.69486339460072,0.7062778685475631,51.22049933640588,1.06453475839053
253,2020-01-11,2020-01,IE,10.998219335917042,0.04028651771398184,35.35141929401907,1.047449460563528
254,2020-01-11,2020-01,IS,11.25959124937523,0.0,30.483283626357334,0.0
255,2020-01-11,2020-01,IT,50.14127078787839,0.3487505207784219,69.40806037569016,2.2249612551584894
256,2020-01-11,2020-01,LI,121.29971352620849,0.0,134.20393836942216,0.0
257,2020-01-11,2020-01,LT,21.402317033452753,0.1431593112605535,30.99399088790984,0.25052879470596867
258,2020-01-11,2020-01,LU,51.10939326761517,0.0,114.35726743628894,0.47915056188389216
259,2020-01-11,2020-01,LV,12.685598962087358,0.15725949126554575,19.080818273552886,0.15725949126554575
260,2020-01-11,2020-01,MT,27.207499941698213,0.3886785705956888,48.00180346856756,0.5830178558935332
261,2020-01-11,2020-01,NL,49.85757645302321,0.16659404506713596,83.21085319991258,1.6774296951587484
262,2020-01-11,2020-01,NO,6.017609425476658,0.0,15.817183907831833,0.07452147895327131
263,2020-01-11,2020-01,PL,45.236676256353775,0.4004411386037956,56.84683479468882,0.6507168502311679
264,2020-01-11,2020-01,PT,29.73996759295367,0.35936603557782026,58.66407715919012,1.0586729156211463
265,2020-01-11,2020-01,RO,27.544335567404516,0.5121880580715716,55.34217835547072,1.5262169407183195
266,2020-01-11,2020-01,SE,12.558594266290031,0.21302164522619943,46.04172377502629,2.06243683787184
267,2020-01-11,2020-01,SI,26.576189928625993,1.1928271960783658,44.99344183607596,1.5268188109803082
268,2020-01-11,2020-01,SK,41.38975018290092,0.0,55.71767609836286,0.12825509131487667
269,2020-01-12,2020-01,AT,44.208198031156726,1.3593880461931291,115.23341479175973,1.9660570916016331
270,2020-01-12,2020-01,BE,23.27631994612252,0.9633376264055183,100.72519362218418,5.675881150173053
271,2020-01-12,2020-01,BG,49.989340402521364,3.179178195383373,80.05487175252702,4.301241087871622
272,2020-01-12,2020-01,CY,35.81060917449789,0.0,69.2563667997365,0.2252239570723138
273,2020-01-12,2020-01,CZ,48.44800405164084,0.9351091305084124,152.6472144641932,3.4973081481014616
274,2020-01-12,2020-01,DE,23.107803313275188,0.7911819429771607,50.95548385940139,1.553506185906522
275,2020-01-12,2020-01,DK,25.21139878095674,0.15456579634101542,55.84977441122024,0.6526111401065097
276,2020-01-12,2020-01,EE,39.42885349321583,0.22573771083902194,56.73541132420751,0.4514754216780439
277,2020-01-12,2020-01,EL,20.515805987088758,1.0355863867971133,44.35295209759889,1.2315081356506212
278,2020-01-12,2020-01,ES,18.072105631013745,0.4880355857802402,122.86876866762525,3.866255939298007
279,2020-01-12,2020-01,FI,7.9633800349375194,0.03619718197698873,18.894928991988113,0.19908450087343801
280,2020-01-12,2020-01,FR,12.006794511770432,1.1512143692468246,121.38849940707262,2.779254303046205
281,2020-01-12,2020-01,HR,71.46086962950004,1.8481259386939664,140.5807797366544,2.5380929558063805
282,2020-01-12,2020-01,HU,40.44208490770176,1.576330315309054,91.66258424410765,2.640865073699584
283,2020-01-12,2020-01,IE,5.1163877496756935,0.3222921417118547,40.46780704369476,1.3697416022753828
284,2020-01-12,2020-01,IS,5.4924835362805995,0.0,35.975767162637936,0.0
285,2020-01-12,2020-01,IT,32.43882848798138,1.3161978788993327,101.84688886367154,3.541159134057822
286,2020-01-12,2020-01,LT,80.45553292843108,1.216854145714705,111.44952381634093,1.4673829404206737
287,2020-01-12,2020-01,LU,107.64915956991445,0.798584269806487,222.00642700620338,1.2777348316903792
288,2020-01-12,2020-01,LV,32.08093621817134,0.20967932168739437,51.161754491724224,0.3669388129529401
