,true,pred,resid
2153,20.646759749141864,4.227893529147881,16.418866219993983
2178,0.0,13.975260892354143,13.975260892354143
1452,0.6699324910068615,14.64331049259859,13.97337800159173
217,2.6122939238564054,16.577788084634438,13.965494160778032
1204,0.980296587887582,14.731044310377465,13.750747722489884
840,1.9578334203195285,15.187631091143595,13.229797670824066
1455,1.5775350453421002,14.78157410230156,13.20403905695946
2670,0.0,13.162065310025142,13.162065310025142
1461,2.468797782823513,15.393728462621016,12.924930679797503
1820,0.9467331662785732,13.69968994397952,12.752956777700946
3158,1.1655114667388762,13.86796733269876,12.702455865959884
295,3.121636508589104,15.790564952552673,12.66892844396357
1462,2.9025456483978007,15.548453502743033,12.645907854345232
254,0.1870104820813744,12.729762917832675,12.5427524357513
2667,0.971696426489222,13.26670086465464,12.295004438165417
2424,1.7568853935742714,14.051325774931817,12.294440381357546
220,2.239109077591204,14.42636559523501,12.187256517643807
251,0.1150833735885384,12.008950337212836,11.893866963624298
1948,1.09849670725612,12.829493344652894,11.730996637396775
226,1.5708478412558449,13.276739899379793,11.705892058123949
831,1.0647865970158836,12.670659734265536,11.605873137249652
247,0.15823963868424,11.713187608356108,11.554947969671868
227,2.022141143716088,13.27546695229221,11.253325808576122
2671,0.7773571411913776,11.961725910771293,11.184368769579915
282,0.3164792773684804,11.415896818966711,11.09941754159823
96,4.314090989571584,15.35034924756272,11.036258257991136
712,2.28336551628211,13.30384129699143,11.02047578070932
298,3.323032412369046,14.332449196190627,11.009416783821582
2912,1.0060399658691626,12.00457088553935,10.998530919670188
2915,1.2668651422056116,12.129062103737024,10.862196961531412
2493,2.3064725385613376,13.161316828735831,10.854844290174494
3159,0.9324091733911012,11.663401298638515,10.730992125247415
3523,4.151038642352713,14.817729002831504,10.66669036047879
1206,0.9929728368688868,11.599358197325824,10.606385360456937
3280,1.836633945610181,12.418514017931859,10.581880072321677
1330,0.7963380034937518,11.36532006610311,10.568982062609358
291,1.4673130132538643,11.971227533934284,10.50391452068042
256,0.5466460245455571,10.963520419765066,10.416874395219509
1936,0.27462417681403,10.664594810677494,10.389970633863465
1767,0.684870801137691,10.998657198294476,10.313786397156784
1822,0.4431516948538002,10.707557497827969,10.264405802974169
2672,0.3886785705956888,10.585973756283826,10.197295185688137
1151,2.431727096246997,12.604342601268794,10.172615505021797
903,2.106885301164205,12.003407423343116,9.896522122178911
343,5.2075226548813625,15.094438437729854,9.886915782848492
1075,5.886982072693501,15.674509591639843,9.787527518946343
2859,0.4098681342429919,10.144603159035508,9.734735024792517
258,0.2877084339713455,9.705613350306495,9.417904916335148
221,1.926675252811036,11.300365773891121,9.373690521080086
2862,0.3167162855514029,9.625058847941439,9.308342562390036
781,1.6143538728950495,10.887497359303488,9.273143486408438
259,0.1438542169856729,9.391646624727231,9.247792407741558
2736,2.6425262320993976,11.881196863941557,9.23867063184216
1886,0.0,9.232319208932822,9.232319208932822
1945,0.54924835362806,9.746060849236471,9.19681249560841
321,1.06452120569398,10.178998199264424,9.114476993570443
1490,0.1971334334606896,9.298332602299356,9.101199168838665
257,3.107251086890536,12.17289691315801,9.065645826267474
1080,3.228044052538749,12.275565310794828,9.04752125825608
2206,0.0,8.990649326330075,8.990649326330075
2092,12.904224843213669,3.930626830008257,8.973598013205411
463,1.1261197853615688,10.09293762891913,8.96681784355756
2793,1.4361555609235854,10.385239631430338,8.949084070506752
1577,8.92028786409621,17.797652499224295,8.877364635128085
1078,5.952289322311336,14.787896169626851,8.835606847315514
246,2.5749904840435462,11.356359818799438,8.781369334755892
278,1.898875664210883,10.618976648855103,8.720100984644219
299,4.718418317130073,13.390970716534676,8.672552399404603
3651,2.8399341648294127,11.435385454737386,8.595451289907974
266,0.4603334943541529,9.03766954047686,8.577336046122708
315,1.3090733745696237,9.882022423267761,8.572949048698138
1032,1.399441063239342,9.958543860863204,8.559102797623861
279,2.920240604809161,11.472409031366489,8.552168426557328
1487,0.1478500750955172,8.59604308670042,8.448193011604902
318,3.366188677464747,11.806330904837338,8.440142227372592
350,0.6473439764355284,9.05749156300701,8.410147586571481
1611,0.8495806244847496,9.247763107709057,8.398182483224307
322,4.027918075598843,12.355143971090413,8.32722589549157
1608,0.2047182227674093,8.527151797108269,8.32243357434086
274,3.0640948217948343,11.36737321286068,8.303278391065847
309,4.171772292584516,12.375878350240088,8.204106057655572
324,1.8413339774166135,10.029195871600463,8.187861894183849
1200,0.3253570571868264,8.50573037384297,8.180373316656144
272,0.8631253019140377,9.013253877180505,8.150128575266468
2496,4.717784737966372,12.842955046846207,8.125170308879834
263,0.2445521688756435,8.36049678962074,8.115944620745097
1483,0.2217751126432758,8.28389225437184,8.062117141728566
1105,0.0,8.046746032364139,8.046746032364139
354,2.4311362670578736,10.438697190597042,8.007560923539168
1025,5.103295077279468,13.095661573808869,7.9923664965294
283,5.797324944522622,13.739421273311713,7.942096328789091
289,8.228461211580495,16.142009441589725,7.91354823000923
1450,0.3773012255337978,8.264640248788078,7.88733902325428
2921,0.614802201364488,8.49281694048567,7.878014739121181
1642,8.925714512659058,16.80200870040789,7.876294187748831
358,1.6399380736366722,9.50267482699157,7.862736753354897
346,4.042303497297411,11.892052637880678,7.849749140583267
962,1.95639349393819,9.78161479472687,7.82522130078868
2423,0.4791505618838921,8.29659719635852,7.817446634474629
1491,0.3449835085562068,8.066723108941822,7.721739600385615
1606,0.0614154668302227,7.6840427674858365,7.622627300655614
109,1.7975379123214934,9.416615084031063,7.61907717170957
2066,4.055901489245205,11.671341024447008,7.615439535201803
1612,0.409436445534819,8.015106518796449,7.60567007326163
331,4.114230605790247,11.688957270028931,7.574726664238684
3398,0.2904840616720898,7.86144721601787,7.5709631543457805
3525,2.1470889529410586,9.68468118374461,7.5375922308035515
2666,0.1943392852978444,7.711740444793387,7.5174011594955426
2810,0.0919139558991094,7.517995671891541,7.4260817159924315
1513,0.2217751126432759,7.6178960346132545,7.396120921969978
3528,0.9542617568626924,8.324719433215098,7.370457676352405
1022,6.4467584979892365,13.771331627129168,7.324573129139932
1480,0.3203418293736206,7.6092108334377215,7.288869004064101
3192,0.8691676136972122,8.146860497690088,7.277692883992876
1626,0.2354259561825208,7.509142197794631,7.27371624161211
1104,0.0,7.2647680349465205,7.2647680349465205
361,2.12904241138796,9.393181036996705,7.264138625608744
1539,2.9570015019103457,10.211492561068196,7.25449105915785
1613,0.327549156427855,7.4908678089509735,7.1633186525231185
3188,0.212118286676105,7.3485559460386085,7.136437659362503
270,4.373168196364458,11.43238440587317,7.059216209508713
2949,0.4610342056293696,7.495415139069552,7.034380933440183
325,3.423730364259016,10.448951215252515,7.0252208509935
3397,0.2904840616720899,7.301229757229496,7.010745695557406
490,0.0,7.006269924764808,7.006269924764808
1566,2.193109447250173,9.128659085357986,6.935549638107814
2218,0.2147389668908298,7.147088545198665,6.932349578307835
1538,2.365601201528277,9.24458757473202,6.878986373203743
1675,1.3204325368497911,8.110489044721918,6.7900565078721264
533,7.172287030999523,13.936359842413738,6.7640728114142155
1691,2.425910939793804,9.155297927728501,6.7293869879346975
174,2.586257771791391,9.292981135479673,6.7067233636882815
1652,5.691166592933986,12.37390392637499,6.682737333441003
990,0.1399441063239337,6.7304263722848585,6.590482265960925
3123,0.4759171822517078,7.060837158025137,6.584919975773429
3187,0.0103472334963953,6.570431834270382,6.560084600773987
1825,0.0,6.538667159771125,6.538667159771125
1703,1.576330315309054,8.105834176119556,6.529503860810502
1582,3.32662668964914,9.839173437159394,6.512546747510253
3592,4.782082690454688,11.292437982483058,6.51035529202837
1278,0.3800704107583812,6.85472556296688,6.474655152208499
1108,0.0,6.471919517974969,6.471919517974969
2622,0.971696426489222,7.438854744645505,6.467158318156283
314,6.156960486986804,12.574598897759758,6.417638410772954
1284,0.2352816828504264,6.648436680475893,6.413154997625466
3228,2.778232193782161,9.173823696736054,6.395591502953893
612,0.0,6.395268196535964,6.395268196535964
2029,1.2675740082138796,7.655788651622695,6.388214643408816
2381,2.3957528094194607,8.767179449740576,6.371426640321115
2981,0.4768410926795196,6.840854921638684,6.364013828959164
3368,1.2684470693014602,7.613091318219407,6.344644248917946
1965,0.0486238706854529,6.359369744557732,6.310745873872279
1113,11.964266330188314,5.661617370950424,6.3026489592378905
1660,17.50340804661352,11.244138880184934,6.259269166428584
1578,8.47673763880966,14.73435619562046,6.257618556810801
3436,0.3817047027450769,6.630687457166758,6.2489827544216805
3211,0.5277089083161646,6.758399399832829,6.230690491516665
581,2.936242669796415,9.161221867434856,6.224979197638441
1454,0.470883812969346,6.69539788092851,6.224514067959165
2740,2.924012722040421,9.128684585889737,6.204671863849315
1545,2.636659672536725,8.837897562939267,6.201237890402542
2053,0.4594117437177284,6.659863677068307,6.200451933350578
1537,3.5730434814750014,9.739293730139702,6.1662502486647
1681,0.0818872891069636,6.245056872868245,6.163169583761282
2555,3.4072889774201576,9.5684653738569,6.161176396436743
1572,6.185061474829141,12.339891115977453,6.1548296411483125
1173,0.5176135000699513,6.665004031020599,6.147390530950648
3043,3.469611707507887,9.613198723939941,6.143587016432054
296,6.257658438876774,12.398016539187322,6.140358100310548
1553,2.833793105997415,8.94884486157901,6.115051755581595
2211,0.0357898278151383,6.124806619779921,6.089016791964783
1564,1.4785007509551729,7.5574210446716155,6.078920293716442
1211,3.2725849453402254,9.308810269715504,6.036225324375279
718,0.8464925347354423,6.882124469414872,6.03563193467943
1514,1.1088755632163796,7.138863162562101,6.029987599345722
1424,0.9105734301268432,6.926404957244841,6.0158315271179985
410,1.9144036351146672,7.897913177297891,5.983509542183224
3489,2.3379413043135973,8.3157477802191,5.977806475905503
2004,8.519237481130585,14.492865225530986,5.973627744400401
1554,2.710584710084484,8.660128873704274,5.949544163619789
2955,0.1317240587512484,6.076414601019136,5.944690542267888
1672,0.4708519123650418,6.390697961078478,5.919846048713437
3522,1.6222449866665776,7.539160983255444,5.916915996588866
288,13.30651507117475,19.19107729437316,5.884562223198408
1667,3.951061699411005,9.833124886838636,5.882063187427631
1677,0.0511795556918522,5.920303201448146,5.869123645756294
416,1.4639557209700398,7.313857113941328,5.849901392971288
177,1.8659242313260036,7.693363827325703,5.827439595999699
611,0.0,5.819495147402094,5.819495147402094
1558,3.154134935371036,8.970507735467287,5.81637280009625
1662,3.111716986064625,8.907425713874451,5.795708727809826
3488,2.433367479999866,8.227347791793251,5.793980311793385
