,year,week,geoId,cases_per_100khab,cmltve_cases,first_dose_100k,cmltve_first_dose,second_dose_100k,cmltve_second_dose,deaths_per_100khab,cmltve_deaths
46,2020,50,AT,166.81151826343458,26118.66401589742,0.0,0.0,0.0,0.0,6.583482603877469,430.63391073246964
47,2020,51,AT,151.35269221746975,27209.612244109238,0.0,0.0,0.0,0.0,5.291502229396396,471.31444061069544
48,2020,52,AT,110.2564816970196,16051.126022686723,0.0,0.0,0.0,0.0,2.7861837640983143,284.9771667746687
49,2021,00,AT,56.173059760046655,12265.331425546427,0.0,0.0,0.0,0.0,1.1683996430089705,219.49061370640635
50,2021,01,AT,100.44866546291546,29212.26046683857,711.0161212187663,711.0161212187663,0.0,0.0,0.8425958964006998,518.5559838688948
51,2021,02,AT,237.49969666547725,30731.8203756315,1914.647507309238,2625.6636285280047,9.100035681127558,9.100035681127558,3.7411257800191082,534.3630828853718
52,2021,03,AT,117.74996786900982,31637.76824882959,2101.7487347580022,4727.412363286006,103.96509900389437,113.06513468502192,3.381618197554809,559.764540508865
53,2021,04,AT,108.1106708141858,32408.82213631989,712.5215592203359,5439.933922506342,395.5032791585366,508.5684138435585,3.2468028541306966,583.0426564734282
54,2021,05,AT,118.58132915345851,33283.67260363481,419.1184334816602,5859.052355988002,1789.583807059471,2298.152220903029,2.0222301513616796,602.8942157926289
55,2021,06,AT,222.86099729200913,34355.948906782396,648.5516787655948,6507.604034753597,1990.5485456570136,4288.700766560043,1.584080285233316,611.387582428348
56,2021,07,AT,131.86064048073354,35637.21146146125,1431.154747342565,7938.758782096163,894.8143727536394,5183.515139313682,1.7076610167054185,624.7005975914791
57,2021,08,AT,160.7897662571576,36679.00826238303,2402.297073698155,10341.05585579432,481.492999039216,5665.008138352898,1.6402533449933625,636.1823710064326
58,2021,09,AT,117.97466010805,37721.68136303706,3476.4607916536715,13817.51664744799,342.2512185060124,6007.25935685891,1.629018733041353,649.6639053488439
59,2021,10,AT,264.76609987300395,38923.53768043911,5133.498646903337,18951.015294351328,695.9617412030743,6703.221098061984,1.6739571808493907,657.3034414762101
60,2021,11,AT,237.63451200890142,40794.38143574747,4299.53093248178,23250.546226833107,1078.0733629148156,7781.294460976799,2.044699375265698,672.4139945516625
61,2021,12,AT,251.72271539672113,42515.332998392114,3506.9290592675216,26757.475286100627,2102.0408346687536,9883.335295645553,1.9885263155056516,686.4123210438661
62,2021,13,AT,197.40336660875596,44102.73872876323,3234.5121886552,29991.987474755828,1829.0622334588315,11712.397529104384,2.6513684206742023,703.0283121208879
63,2021,14,AT,173.01302406094374,45014.910576982715,4870.743542569744,34862.73101732557,3113.4255410364426,14825.823070140828,0.6965459410245782,713.6225511916329
64,2021,15,AT,224.7147082640907,46888.85508518983,6248.264252453415,41110.995269778985,2209.4437249299635,17035.26679507079,2.5277876892020994,726.9580355786679
65,2021,16,AT,170.62005171516574,48142.660248257984,6600.761437059659,47711.75670683864,1356.2648240704702,18391.53161914126,1.8312417481775212,741.6192041760403
66,2021,17,AT,162.41878499019893,49274.49122936316,6527.624113252081,54239.38082009072,1557.8362317134226,19949.367850854684,1.999760927457661,753.7975235320182
67,2021,18,AT,96.44914360800013,50231.35436392775,7558.534575192359,61797.91539528308,2662.31093271546,22611.678783570143,0.8201266724966809,764.7737394091314
68,2021,19,AT,217.38974127138064,51614.166576040814,7231.629836612792,69029.54523189587,2378.704388598936,24990.38317216908,1.3481534342411197,772.4020409245456
69,2021,20,AT,46.983147183303025,52155.708575963516,8178.482931928137,77208.02816382401,4068.816941435316,29059.2001136044,0.6066690454085037,777.9856430646944
70,2021,21,AT,35.636189111773604,52428.4175464866,5776.972281066624,82985.00044489064,5292.715567487214,34351.91568109161,0.5055575378404196,781.8615841881375
71,2021,22,AT,116.66021050966492,52993.2264277619,7000.601276431671,89985.60172132231,6105.27011152824,40457.18579261985,1.7413648525614462,791.2312505561132
72,2021,23,AT,193.16791790284847,53960.63886294944,6667.764662741445,96653.36638406376,7632.795360195142,48089.981152815,0.9100035681127558,797.9270792795107
73,2021,24,AT,11.245846563961342,54745.05070405067,5728.640980449081,102382.00736451284,7690.94571165874,55780.92686447373,0.1685191792801397,802.6119124634987
74,2021,25,AT,7.650770739318356,54808.346507788294,4764.10460592127,107146.11197043413,9086.17216997878,64867.09903445251,0.1348153434241118,803.6679659869876
75,2021,26,AT,90.96665297541958,55047.9470768888,4499.484556003641,111645.59652643776,9517.581268935935,74384.68030338845,1.595314897185325,808.5550221861116
76,2021,27,AT,161.1942122874299,55820.58504466433,3399.593576678025,115045.1901031158,7828.412423503526,82213.09272689198,0.6965459410245785,817.7786385987113
77,2021,28,AT,90.3824531539151,57149.414946347984,2480.5798497797564,117525.76995289554,7047.696769734493,89260.78949662647,0.6516074932165411,824.5531096057729
78,2021,29,AT,28.333691342967537,57342.93113722134,2050.833473391496,119576.60342628704,6311.267956280284,95572.05745290677,0.0561730597600465,824.766567232861
79,2021,30,AT,58.543562881920636,57596.99065190408,1270.6121425483516,120847.2155688354,5673.748666451561,101245.80611935833,0.5617305976004665,825.7102746368297
80,2021,31,AT,93.43826760486161,58312.332098724386,1258.5686385357976,122105.7842073712,4718.76171208296,105964.56783144128,1.033584299584858,834.7316680342932
81,2021,32,AT,210.10971272647856,59476.04690854935,857.4480534012561,122963.23226077243,3225.591906765304,109190.15973820657,1.0560535234888768,841.0118161154664
82,2021,33,AT,90.61838000490727,60321.47392716195,1017.833373628142,123981.06563440058,2375.0868435503894,111565.24658175696,0.0786422836640651,843.7867652676129
83,2021,34,AT,105.96485993135204,61027.79398058476,1066.614058723766,125047.67969312434,1118.405619822529,112683.65220157948,0.30333452270425176,845.2247955974702
84,2021,35,AT,143.42105617935115,61882.186219535055,1090.4089668381216,126138.08865996246,874.996517270295,113558.64871884978,1.539141837425278,851.3364244993634
85,2021,36,AT,225.88310790709966,62872.12405168637,1199.699271907269,127337.78793186974,725.4863014129546,114284.13502026274,1.022349687632849,859.0433682984418
86,2021,37,AT,154.6893719672165,64586.93028159326,1308.270561811487,128646.05849368122,814.9138125509488,115099.04883281369,0.7077805529765878,866.8963620528965
87,2021,38,AT,131.89434431658958,65547.97269180398,1246.345380732011,129892.40387441324,752.0449240675048,115851.0937568812,0.752719000784625,872.2665065659568
88,2021,39,AT,154.99270648992075,66531.6079066502,979.680631439118,130872.08450585234,785.3667831171645,116636.46053999836,1.4604995537612133,878.9061622295943
89,2021,40,AT,86.39416591095178,67343.6568931534,787.9282746422225,131660.01278049455,894.6121497385033,117531.07268973686,0.6516074932165411,887.9724940748658
90,2021,41,AT,326.7811578480955,69359.84282328487,657.9887528052824,132318.00153329983,854.7742157566784,118385.84690549354,1.3818572700971479,895.6906724858962
91,2021,42,AT,267.9679642793266,70983.17684267853,817.6775270911431,133135.67906039098,822.8903870368757,119208.73729253042,0.8088920605446716,901.8360052236451
92,2021,43,AT,388.6951043156189,73245.1536130961,1189.318490463612,134324.99755085458,630.778522657516,119839.51581518794,1.0335842995848583,908.6554146785145
93,2021,44,AT,111.4810543997886,75050.49958072425,1780.0568561241666,136105.05440697874,728.9690311180774,120568.48484630602,1.5840802852333158,920.7326225269244
94,2021,45,AT,458.3496984180768,76531.70452431303,3076.418729266524,139181.47313624527,951.9985475893668,121520.48339389538,2.123341658929764,928.7990739084669
95,2021,46,AT,1091.903170227739,82899.43764026409,2549.2233288065345,141730.69646505182,1189.206144344092,122709.68953823949,3.4602604812188744,950.9312594539253
96,2021,47,AT,929.6192005809644,90123.45040997342,1974.2134198787917,143704.90988493062,1413.1119605476372,124122.80149878711,4.314090989571584,979.1189008415167
97,2021,48,AT,323.2647243071166,94359.71924255343,1714.0872147419673,145418.9970996726,2035.5544011367624,126158.35589992387,2.909764495570417,1005.9022157351069
98,2021,49,AT,241.04983404231226,95466.12629681123,1437.6932914986346,146856.69039117123,2224.5205741695595,128382.87647409344,1.1122265832489238,1014.8337322369546
99,2021,50,AT,212.61503119177664,97531.5198272925,1541.38875981568,148398.07915098692,2345.5398141166047,130728.41628821004,2.3817377338259784,1030.6857697012397
100,2021,51,AT,164.96904190330503,98773.4949439752,734.8334985570265,149132.91264954396,1362.2865760767477,132090.70286428678,1.224572702769017,1042.2012469520491
101,2021,52,AT,186.96641210533932,71412.41766152898,518.1627724505745,149651.07542199452,1157.5470078633298,133248.2498721501,0.921238180064765,749.6631863336781
102,2022,00,AT,530.0265226718963,29290.26237762136,0.0,0.0,0.0,0.0,0.21345762708817723,300.8741426867617
103,2022,01,AT,473.7298821803775,15367.016797093016,667.4482960688745,150318.5237180634,1489.597198716917,134737.84707086702,0.303334522704252,150.80219623182114
104,2022,02,AT,733.3729990032652,63327.23818186228,753.9098696515384,151072.43358771494,1419.8302584949397,136157.67732936196,0.3595075824642984,604.0401462117333
105,2022,03,AT,1987.7735965048673,120511.98598279932,621.8357715437166,151694.26935925867,848.6850560786891,137006.36238544065,0.7077805529765875,1060.524899045776
106,2022,04,AT,2560.1995446836468,137105.57524358883,427.0276002958748,152121.29695955454,714.8134200585458,137721.1758054992,1.022349687632849,1066.9286278584214
107,2022,05,AT,1062.6819445405627,85052.92176306112,263.8111578570831,152385.10811741164,711.1284673382868,138432.30427283747,0.5392613736964478,612.8593165940605
108,2022,06,AT,272.52921673184244,21983.574098557205,185.23628186472988,152570.34439927636,542.1599035800666,138974.46417641753,0.2022230151361679,153.63331844372743
109,2022,07,AT,2215.117203965728,163356.32459220605,116.41304904672072,152686.75744832307,372.9441783589018,139347.40835477645,1.7975379123214934,1083.0390613976026
110,2022,08,AT,2123.3641281536684,178302.1108487704,79.63092951584215,152766.3883778389,257.9691596420383,139605.37751441848,1.988526315505652,1096.0150382021734
111,2022,09,AT,796.6688027408859,80458.65078601838,51.49946118801079,152817.88783902692,126.5916074752412,139731.96912189372,0.6740767171205598,473.60630144890496
112,2022,13,AT,487.0204281196045,54837.792425714484,0.0,0.0,0.0,0.0,0.2920999107522426,316.59136480762265
113,2022,17,AT,98.8308813418261,27704.57554287891,0.0,0.0,0.0,0.0,0.0898768956160746,158.47543619504347
114,2022,18,AT,337.7349045013046,28042.31044738021,0.0,0.0,0.0,0.0,0.2359268509921959,158.71136304603567
115,2022,22,AT,392.46993393149404,56577.09010967675,0.0,0.0,0.0,0.0,0.25839607489621463,317.7485298386796
116,2022,26,AT,403.6708420476473,57352.52549582834,0.0,0.0,0.0,0.0,0.3595075824642985,318.40013733189613
117,2022,31,AT,569.482479847353,58366.88737436331,0.0,0.0,0.0,0.0,0.2246922390401866,318.96186792949663
118,2022,35,AT,520.4883371246403,59459.239929069125,0.0,0.0,0.0,0.0,0.3033345227042519,319.54606775100115
119,2022,39,AT,517.2302996585577,60516.82135978347,0.0,0.0,0.0,0.0,0.3595075824642985,320.19767524421763
120,2022,44,AT,522.7464941269943,61600.02894036035,0.0,0.0,0.0,0.0,0.4269152541763545,320.96162885695423
121,2022,48,AT,472.42666719394447,62598.81964672984,0.0,0.0,0.0,0.0,0.4269152541763545,321.80422475335496
122,2020,00,BE,15.378687153068277,28.86541392274553,0.0,0.0,0.0,0.0,2.907370313926564,4.998941196482689
123,2020,01,BE,85.34650646911592,309.8736031604417,0.0,0.0,0.0,0.0,2.76851083624649,26.14897539062907
124,2020,05,BE,24.11815552955797,811.8592936912668,0.0,0.0,0.0,0.0,2.855298009796536,55.352859290219776
125,2020,06,BE,175.2406608322543,735.0266089474105,0.0,0.0,0.0,0.0,2.968121335411597,30.60983611110147
126,2020,09,BE,25.29846108983861,1893.3055845810436,0.0,0.0,0.0,0.0,3.115659530446676,83.22889943449479
127,2020,10,BE,152.56317238362706,3028.794248440435,0.0,0.0,0.0,0.0,2.6470087932764232,114.44624576044657
128,2020,11,BE,31.87692884493215,3468.6229652747165,0.0,0.0,0.0,0.0,1.9266752528110362,126.81341799132824
129,2020,12,BE,70.55797209618797,3871.107161330413,0.0,0.0,0.0,0.0,6.899580297228712,158.8986360527805
130,2020,13,BE,43.949024685743645,3058.874682792881,0.0,0.0,0.0,0.0,6.378857255928432,150.3327420233909
131,2020,14,BE,126.76134568719819,4654.456868510489,0.0,0.0,0.0,0.0,3.0983020957366665,233.74389452234075
132,2020,15,BE,69.10862629790219,5553.138050621223,0.0,0.0,0.0,0.0,14.415349526662755,310.4637559405821
133,2020,16,BE,49.49472507559163,5982.274587674137,0.0,0.0,0.0,0.0,10.301637500390543,393.63190435359184
134,2020,17,BE,21.809616713126733,4425.451553663981,0.0,0.0,0.0,0.0,3.844671788267068,315.42798226764467
135,2020,18,BE,67.61588691284138,6388.542704496616,0.0,0.0,0.0,0.0,3.167731834576704,469.0586368859373
136,2020,19,BE,86.24909307403641,7271.966701497251,0.0,0.0,0.0,0.0,4.44350328576239,494.6174594964261
137,2020,20,BE,13.104863206057052,7380.424632282744,0.0,0.0,0.0,0.0,2.1349644693311483,510.93344812383486
138,2020,21,BE,9.92845265412534,7458.524409760432,0.0,0.0,0.0,0.0,1.458024515640784,523.1444034423264
139,2020,22,BE,24.10079809484797,5430.464380808231,0.0,0.0,0.0,0.0,2.985478770121606,387.71301911747844
140,2020,23,BE,121.38054092709531,8199.140112684467,0.0,0.0,0.0,0.0,2.9420851833465824,559.3433335300507
141,2020,24,BE,5.797383193143119,8524.548619910365,0.0,0.0,0.0,0.0,0.3992209983302144,570.5302002006518
142,2020,25,BE,5.267981434487834,8563.021373945103,0.0,0.0,0.0,0.0,0.35582741155519115,573.1685302765733
143,2020,26,BE,19.188644071915324,6164.562366998657,0.0,0.0,0.0,0.0,3.098302095736667,415.8928143691788
144,2020,27,BE,131.3523871679957,9044.28228743218,0.0,0.0,0.0,0.0,3.0722659436716535,602.129410090224
145,2020,28,BE,12.020023536681467,9681.890294069663,0.0,0.0,0.0,0.0,0.1822530644550978,618.0201415672377
146,2020,29,BE,21.601327496606622,9804.754895664462,0.0,0.0,0.0,0.0,0.1301807603250697,619.0615876498382
147,2020,30,BE,28.657124706225417,7130.416821437128,0.0,0.0,0.0,0.0,0.1475381950350792,442.93569764737344
148,2020,31,BE,31.321490934211848,10194.116871079392,0.0,0.0,0.0,0.0,3.636382571746956,641.2443892092303
149,2020,32,BE,107.52062931115285,10924.916944674917,0.0,0.0,0.0,0.0,3.1764105519317085,663.1494718132622
150,2020,33,BE,29.967611026831126,11181.50322327563,0.0,0.0,0.0,0.0,0.3992209983302145,670.023015958426
151,2020,34,BE,27.086276864969577,11372.148607413015,0.0,0.0,0.0,0.0,0.24300408594013043,672.053835819497
152,2020,35,BE,29.09106057397565,8262.815861918136,0.0,0.0,0.0,0.0,3.1503743998666947,489.1238314107085
153,2020,36,BE,181.25501195927254,12248.239088248669,0.0,0.0,0.0,0.0,2.7598321188914845,702.6376357785334
154,2020,37,BE,87.7331537417422,13306.660741995618,0.0,0.0,0.0,0.0,0.25168280329513504,714.99612929206
155,2020,38,BE,99.17170321563833,13983.062615209974,0.0,0.0,0.0,0.0,0.3645061289101957,716.9488406969364
156,2020,39,BE,99.87467932139373,10487.34469435293,0.0,0.0,0.0,0.0,2.8900128792165547,516.8436546425935
157,2020,40,BE,125.07767452032726,15136.819979101649,0.0,0.0,0.0,0.0,2.9681213354115963,746.5085520080822
158,2020,41,BE,574.5918399227942,18116.258361944172,0.0,0.0,0.0,0.0,2.62097264121141,771.8070130979208
159,2020,42,BE,920.4821201065052,23909.059192323846,0.0,0.0,0.0,0.0,4.44350328576239,793.3736257251074
160,2020,43,BE,839.9870166388368,25840.481703528072,0.0,0.0,0.0,0.0,7.819524336859207,718.7713713414872
161,2020,44,BE,22.165444124681922,27625.589718844276,0.0,0.0,0.0,0.0,3.297912594901774,755.5257393399319
162,2020,45,BE,153.7695140959727,32882.054495402015,0.0,0.0,0.0,0.0,7.784809467439189,910.4148079747004
163,2020,46,BE,193.17956960504895,34344.461763307074,0.0,0.0,0.0,0.0,9.8503441979303,982.3353386956242
164,2020,47,BE,140.34353834778048,35401.76386251523,0.0,0.0,0.0,0.0,7.689343576534137,1041.6456930997258
165,2020,48,BE,39.43609166114122,25674.475197961547,0.0,0.0,0.0,0.0,3.705812310586994,772.2583064003807
166,2020,49,BE,172.91476458111305,36584.75982517592,0.0,0.0,0.0,0.0,3.4975230940668816,1098.7690107303663
167,2020,50,BE,150.0029507639007,37902.6577704028,0.0,0.0,0.0,0.0,5.719274736948078,1137.8145601105325
168,2020,51,BE,104.91701410465144,38773.23726571803,0.0,0.0,0.0,0.0,4.703864806412531,1174.343281457747
169,2020,52,BE,73.86456340844474,22469.75467001781,0.0,0.0,0.0,0.0,2.6209726412114103,684.7074057230934
170,2021,00,BE,60.568768420577584,17021.906818347506,0.0,0.0,0.0,0.0,1.050124799955565,518.9786191119242
171,2021,01,BE,119.85308667261448,40450.2431776603,704.2952707933389,704.2952707933389,0.0,0.0,0.8505143007904572,1217.7542256674803
172,2021,02,BE,271.00162812737574,42234.101457677374,2470.6138630359537,3174.909133829293,0.841835583435453,0.841835583435453,2.6904023800514474,1229.1059879678262
173,2021,03,BE,127.06510079462336,43230.80875231287,2930.420987221457,6105.33012105075,23.18953277257248,24.03136835600793,3.2718764428367604,1251.2627533751534
174,2021,04,BE,142.11399668820147,44188.409746546735,1555.2695436036115,7660.599664654362,639.7776859762341,663.8090543322421,2.586257771791391,1271.7532050503194
175,2021,05,BE,127.37753461940353,45086.40530998642,1042.4007415096107,8703.000406163972,2373.464300964032,3037.2733552962736,2.08289216520112,1289.2755353900739
176,2021,06,BE,323.4644745383791,46631.598862740866,755.5951690787715,9458.595575242744,2726.7575270515617,5764.030882347835,1.518775537125817,1297.416172269068
177,2021,07,BE,133.3137772902267,48285.93596495185,1108.1593829084811,10566.754958151225,1594.1154824846128,7358.146364832448,1.8659242313260034,1312.0745258816712
178,2021,08,BE,144.48328652611772,49294.69799799346,1981.290421126081,12548.045379277306,868.9392177351325,8227.08558256758,1.544811689190831,1322.9055651407168
179,2021,09,BE,128.93970374330436,50158.29112583792,3016.322931601293,15564.3683108786,763.3365849594356,8990.422167527016,1.8398880792609895,1336.6092598442688
180,2021,10,BE,319.5156581418519,51682.08296159492,2904.410871308508,18468.779182187107,1053.5789294628566,10044.001096989872,1.119554538795602,1344.1857800951877
181,2021,11,BE,254.53810130493196,53915.93273646899,4312.10750500762,22780.886687194725,1210.2210990033357,11254.222195993209,1.588205275965854,1355.0081406368786
182,2021,12,BE,295.0590326354487,55906.3792044046,4468.740995830744,27249.62768302547,1431.20727901382,12685.42947500703,1.648956297450887,1366.6029070231648
183,2021,13,BE,221.67179868152925,57693.3965375389,4920.225230072798,32169.852913098264,1300.6533338424852,13986.082808849516,2.091570882556125,1379.7598425333522
184,2021,14,BE,186.17584469956017,58715.471723003095,6769.008994622667,38938.86190772093,1081.7587247145568,15067.841533564071,0.8418355834354526,1389.6622590354125
185,2021,15,BE,254.1041654371817,60742.759346110695,7003.985267009417,45942.84717473035,1646.916798872461,16714.758332436533,2.3692898379162743,1401.6128528332538
186,2021,16,BE,211.95163524392402,62263.33137772899,6961.450873252541,52904.29804798289,511.58435192546017,17226.342684361993,2.4473982941113164,1418.4148496325427
187,2021,17,BE,202.63069280464902,63617.32410843533,6420.402275906839,59324.70032388973,1524.2518077768254,18750.594492138815,2.759832118891484,1435.7202120384218
188,2021,18,BE,105.2034117773666,64648.24290688426,8715.176646613043,68039.87697050278,4178.941265912427,22929.535758051246,1.2757714511856864,1451.6977306889855
189,2021,19,BE,216.05666855284124,65999.84899031797,5601.600008331568,73641.47697883435,5067.607208195486,27997.14296624673,1.5274542544808214,1460.1768375448248
190,2021,20,BE,147.52951631772436,67107.14918020832,8044.277080201765,81685.75405903612,5493.49790495763,33490.64087120436,1.1282332561506068,1469.350241789065
191,2021,21,BE,105.69809866660185,67902.9528467928,4400.3179882038885,86086.07204724,7058.7740096715615,40549.41488087593,0.8678717355004666,1475.8853159573832
192,2021,22,BE,141.18537393121596,68730.16479148509,8788.798205935545,94874.87025317554,7242.094556361326,47791.509437237255,1.9874262742960687,1486.863893411464
193,2021,23,BE,311.74820610912275,70081.1980795734,9481.628891102926,104356.49914427848,9437.115749789104,57228.62518702636,0.8418355834354525,1494.8135985086485
194,2021,24,BE,26.088224369144037,71474.54011476731,12161.07872985236,116517.57787413085,5859.123588406623,63087.74877543298,0.37318484626520065,1499.786503553066
195,2021,25,BE,20.96778112969128,71625.65394135266,10407.700105186052,126925.27797931687,5227.634077504416,68315.3828529374,0.24300408594013054,1501.8954318703322
196,2021,26,BE,84.30506038651535,71904.46641509957,7084.723374563027,134010.00135387992,5200.304796553508,73515.68764949091,1.4319883635757702,1506.6340115461646
197,2021,27,BE,138.25196746522437,72769.12702517869,2980.323612012733,136990.32496589265,12019.771853878174,85535.45950336909,0.5988314974953219,1515.0784035325842
198,2021,28,BE,203.5940304310545,74442.11469098559,2514.4500643960832,139504.77503028873,10976.38173859009,96511.84124195918,0.48600817188026124,1519.9298065340317
199,2021,29,BE,90.17187331849851,75063.98818305846,1652.8443628259286,141157.61939311467,11808.28019065406,108320.12143261325,0.1215020429700652,1520.5633529009472
200,2021,30,BE,105.5592391889218,75726.72107643868,1645.4500956394645,142803.06948875415,10794.64071845894,119114.76215107218,0.6161889322053312,1522.186273046333
201,2021,31,BE,135.35327586865282,76687.92373837487,1719.3406951999743,144522.4101839541,7618.421098309037,126733.1832493812,1.5274542544808216,1533.1822079351239
202,2021,32,BE,342.5750101540993,78520.27869097173,1130.724048031493,145653.1342319856,4883.861404355328,131617.04465373655,0.9546589090505132,1540.281398731518
203,2021,33,BE,120.0613758891346,79923.34956832061,792.2019988821812,146445.33623086778,2587.056213788051,134204.1008675246,0.3818635636202051,1544.0739982156551
204,2021,34,BE,122.52613161795593,80775.84261666801,722.5466133909138,147167.88284425868,2252.9950253592124,136457.0958928838,0.30375510742516315,1546.6255411180264
205,2021,35,BE,151.40022425805645,81680.39929042807,708.218051037801,147876.1008952965,1388.0914111941563,137845.18730407796,1.744422188355938,1553.3428683508
206,2021,36,BE,301.23827939221206,82818.99493510056,559.5169078771507,148435.61780317363,767.8234818319731,138613.01078590992,0.7984419966604293,1561.6744370116048
